"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1734089068","8","","Aggregated",54.50,0.00,34,44,50,55,71,87,100,110,150,150,150,150,912,0,34,37,3,177,81764
"1734089069","8","","Aggregated",55.40,0.00,33,44,49,52,67,85,100,110,150,150,150,150,964,0,34,37,3,177,81633
"1734089070","8","","Aggregated",55.60,0.00,33,43,49,52,68,85,110,120,150,150,150,150,1020,0,34,37,3,177,82356
"1734089071","8","","Aggregated",54.70,0.00,33,43,49,52,71,87,110,130,150,150,150,150,1065,0,34,37,3,177,82923
"1734089072","8","","Aggregated",55.00,0.00,32,42,47,52,68,85,100,120,150,150,150,150,1118,0,34,37,3,177,82430
"1734089073","8","","Aggregated",53.90,0.00,32,43,47,52,68,82,100,120,170,170,170,170,1172,0,34,36,3,177,82036
"1734089074","8","","Aggregated",54.20,0.00,33,43,48,52,70,90,100,120,170,170,170,170,1236,0,34,36,3,177,82021
"1734089075","8","","Aggregated",54.20,0.00,32,42,47,51,66,84,100,110,170,170,170,170,1311,0,33,36,3,177,80812
"1734089076","8","","Aggregated",55.60,0.00,32,42,48,53,68,89,100,120,170,170,170,170,1370,0,33,36,3,177,80527
"1734089077","8","","Aggregated",56.70,0.00,31,42,48,53,68,85,100,120,170,170,170,170,1418,0,33,36,3,177,80488
"1734089078","8","","Aggregated",57.50,0.00,32,43,50,54,69,89,100,120,170,170,170,170,1475,0,33,36,3,177,80476
"1734089079","8","","Aggregated",56.00,0.00,32,42,49,53,66,84,100,110,170,170,170,170,1533,0,33,36,3,177,80426
"1734089080","8","","Aggregated",55.80,0.00,32,42,49,54,67,85,100,110,170,170,170,170,1593,0,33,36,3,177,80838
"1734089081","8","","Aggregated",56.70,0.00,32,43,50,54,67,86,100,120,170,170,170,170,1646,0,33,36,3,177,80720
"1734089082","8","","Aggregated",57.20,0.00,32,44,50,54,66,85,100,110,130,130,130,130,1702,0,33,36,3,177,80350
"1734089083","8","","Aggregated",57.80,0.00,32,45,51,55,66,84,100,110,130,130,130,130,1759,0,33,36,3,177,80358
"1734089084","8","","Aggregated",57.80,0.00,32,45,51,55,67,85,100,110,130,130,130,130,1832,0,33,36,3,177,79545
"1734089085","8","","Aggregated",58.50,0.00,32,45,51,56,67,83,100,110,130,130,130,130,1898,0,33,36,3,177,79313
"1734089086","8","","Aggregated",58.40,0.00,32,44,51,55,66,82,96,100,130,130,130,130,1960,0,33,35,3,177,78696
"1734089087","8","","Aggregated",58.70,0.00,32,43,50,54,66,81,92,110,130,130,130,130,2010,0,33,35,3,177,78554
"1734089088","8","","Aggregated",58.20,0.00,31,43,51,55,67,84,100,110,130,130,130,130,2063,0,33,35,3,177,78890
"1734089089","8","","Aggregated",58.10,0.00,31,44,51,54,67,84,100,110,130,130,130,130,2122,0,33,36,3,177,78906
"1734089090","8","","Aggregated",58.80,0.00,32,43,50,54,67,83,100,110,130,130,130,130,2186,0,33,36,3,177,78803
"1734089091","8","","Aggregated",58.50,0.00,32,43,50,54,68,84,100,110,130,130,130,130,2255,0,33,36,3,177,79127
"1734089092","8","","Aggregated",58.40,0.00,31,42,49,54,68,86,100,120,130,130,130,130,2303,0,33,36,3,177,79309
"1734089093","8","","Aggregated",60.40,0.00,32,43,51,55,68,85,100,120,130,130,130,130,2366,0,33,36,3,177,79680
"1734089094","8","","Aggregated",60.00,0.00,32,44,51,55,68,84,110,120,160,160,160,160,2431,0,33,36,3,177,79465
"1734089095","8","","Aggregated",59.50,0.00,32,44,51,56,70,87,110,130,160,160,160,160,2498,0,33,36,3,177,79667
"1734089096","8","","Aggregated",60.20,0.00,33,46,52,57,70,87,110,130,160,160,160,160,2556,0,33,36,3,177,79728
"1734089097","8","","Aggregated",59.30,0.00,33,45,52,56,70,87,110,130,160,160,160,160,2614,0,33,36,3,177,79803
"1734089098","8","","Aggregated",59.70,0.00,33,45,52,56,69,87,110,130,160,160,160,160,2670,0,33,36,3,177,79851
"1734089099","8","","Aggregated",60.60,0.00,33,45,51,55,68,86,110,130,200,200,200,200,2735,0,33,36,3,198,79902
"1734089100","8","","Aggregated",60.00,0.00,33,46,52,55,68,88,120,130,200,200,200,200,2780,0,33,36,3,198,80159
"1734089101","8","","Aggregated",60.60,0.00,33,45,51,56,69,90,120,130,200,200,200,200,2832,0,33,36,3,198,80257
"1734089102","8","","Aggregated",59.60,0.00,34,45,51,56,72,91,110,130,200,200,200,200,2874,0,33,36,3,198,80707
"1734089103","8","","Aggregated",57.50,0.00,36,46,51,56,71,90,110,130,200,200,200,200,2934,0,33,36,3,198,80752
"1734089104","8","","Aggregated",56.90,0.00,35,45,51,56,72,88,110,120,200,200,200,200,3000,0,33,36,3,198,80578
"1734089105","8","","Aggregated",57.10,0.00,34,45,51,55,71,86,110,120,200,200,200,200,3052,0,33,36,3,198,80322
"1734089106","8","","Aggregated",56.70,0.00,35,45,51,56,74,88,110,120,200,200,200,200,3108,0,33,36,3,198,80475
"1734089107","8","","Aggregated",54.90,0.00,34,45,50,56,72,86,110,120,200,200,200,200,3171,0,33,36,3,198,80232
"1734089108","8","","Aggregated",54.90,0.00,34,45,51,58,75,86,110,120,200,200,200,200,3227,0,33,36,3,198,80566
"1734089109","8","","Aggregated",55.40,0.00,33,45,51,57,74,86,110,120,140,140,140,140,3283,0,33,36,3,198,80467
"1734089110","8","","Aggregated",55.10,0.00,33,45,51,57,74,86,110,120,140,140,140,140,3327,0,33,36,3,198,80438
"1734089111","8","","Aggregated",54.40,0.00,32,44,51,57,73,86,110,120,140,140,140,140,3384,0,33,36,3,198,80468
"1734089112","8","","Aggregated",54.10,0.00,32,44,51,57,73,86,110,120,200,200,200,200,3440,0,33,36,3,202,80725
"1734089113","8","","Aggregated",54.70,0.00,33,44,51,56,72,87,110,130,200,200,200,200,3503,0,33,36,3,202,80766
"1734089114","8","","Aggregated",55.30,0.00,34,45,51,56,73,90,120,130,200,200,200,200,3569,0,33,36,3,202,80709
"1734089115","8","","Aggregated",56.30,0.00,34,45,52,57,73,90,110,130,200,200,200,200,3626,0,33,36,3,202,80793
"1734089116","8","","Aggregated",56.30,0.00,33,45,52,56,71,87,110,130,200,200,200,200,3689,0,33,36,3,202,80426
"1734089117","8","","Aggregated",57.30,0.00,33,44,51,56,71,88,110,130,200,200,200,200,3742,0,33,36,3,202,80577
"1734089118","8","","Aggregated",57.70,0.00,32,44,51,56,72,91,110,120,200,200,200,200,3790,0,33,36,3,202,80666
"1734089119","8","","Aggregated",56.60,0.00,32,44,52,56,72,91,110,120,200,200,200,200,3839,0,33,36,3,202,80695
"1734089120","8","","Aggregated",57.00,0.00,33,45,52,56,72,93,110,120,200,200,200,200,3891,0,33,36,3,202,80884
"1734089121","8","","Aggregated",55.80,0.00,33,44,51,54,70,94,110,120,170,170,170,170,3955,0,33,36,3,202,81132
"1734089122","8","","Aggregated",56.20,0.00,32,44,51,54,67,93,110,120,170,170,170,170,4003,0,33,36,3,202,81190
"1734089123","8","","Aggregated",56.20,0.00,33,45,52,57,72,95,110,150,210,210,210,210,4059,0,33,36,3,208,81452
"1734089124","8","","Aggregated",57.40,0.00,33,45,52,56,71,95,110,150,210,210,210,210,4115,0,33,36,3,212,81529
"1734089125","8","","Aggregated",55.30,0.00,34,46,54,58,73,95,120,150,210,210,210,210,4168,0,33,36,3,212,81609
"1734089126","8","","Aggregated",54.90,0.00,34,47,54,58,78,97,110,150,210,210,210,210,4225,0,33,36,3,212,81739
"1734089127","8","","Aggregated",54.20,0.00,34,47,53,58,77,98,120,150,210,210,210,210,4283,0,33,36,3,212,81814
"1734089128","8","","Aggregated",53.50,0.00,34,46,53,58,76,98,130,150,210,210,210,210,4347,0,33,36,3,212,81808
"1734089129","8","","Aggregated",54.00,0.00,34,47,54,58,77,98,130,150,210,210,210,210,4397,0,33,36,3,212,81932
"1734089130","8","","Aggregated",53.90,0.00,33,47,55,59,78,100,150,160,210,210,210,210,4452,0,33,36,3,212,82010
"1734089131","8","","Aggregated",55.70,0.00,32,47,55,60,78,100,140,160,210,210,210,210,4512,0,33,36,3,212,81910
"1734089132","8","","Aggregated",54.90,0.00,32,48,55,60,78,100,130,150,210,210,210,210,4572,0,33,36,3,212,82060
"1734089133","8","","Aggregated",56.30,0.00,34,49,55,60,78,100,120,150,210,210,210,210,4634,0,33,36,3,212,82336
"1734089134","8","","Aggregated",55.40,0.00,33,47,54,57,77,100,120,140,190,190,190,190,4694,0,33,36,3,212,82417
"1734089135","8","","Aggregated",56.70,0.00,32,45,53,57,75,100,120,140,190,190,190,190,4750,0,33,36,3,212,82274
"1734089136","8","","Aggregated",56.80,0.00,32,47,54,58,75,100,120,130,190,190,190,190,4810,0,33,36,3,212,82273
"1734089137","8","","Aggregated",57.40,0.00,35,48,56,60,77,100,120,140,190,190,190,190,4856,0,33,36,3,212,82460
"1734089138","8","","Aggregated",57.10,0.00,35,48,56,59,76,98,120,130,190,190,190,190,4916,0,33,37,3,212,82681
"1734089139","8","","Aggregated",56.90,0.00,35,47,56,59,75,96,120,130,190,190,190,190,4965,0,33,37,3,212,82597
"1734089140","8","","Aggregated",56.60,0.00,35,47,56,59,75,96,120,130,190,190,190,190,5017,0,33,37,3,212,82570
"1734089141","8","","Aggregated",56.20,0.00,35,48,56,59,76,92,120,130,190,190,190,190,5074,0,33,36,3,212,82553
"1734089142","8","","Aggregated",57.10,0.00,34,47,55,59,75,91,120,130,190,190,190,190,5136,0,33,37,3,212,82584
"1734089143","8","","Aggregated",55.50,0.00,34,48,56,60,77,91,120,130,220,220,220,220,5193,0,33,37,3,219,82815
"1734089144","8","","Aggregated",55.30,0.00,34,47,56,60,77,91,120,130,220,220,220,220,5262,0,33,37,3,219,82809
"1734089145","8","","Aggregated",56.00,0.00,34,47,55,59,80,97,120,150,220,220,220,220,5312,0,33,37,3,219,83036
"1734089146","8","","Aggregated",56.20,0.00,35,47,55,59,77,96,120,160,220,220,220,220,5370,0,33,37,3,219,83047
"1734089147","8","","Aggregated",56.50,0.00,34,46,54,59,77,92,120,160,220,220,220,220,5433,0,33,37,3,219,83055
"1734089148","8","","Aggregated",56.10,0.00,34,46,53,59,75,89,120,150,220,220,220,220,5492,0,33,37,3,219,83247
"1734089149","8","","Aggregated",56.20,0.00,35,46,54,59,75,89,120,150,220,220,220,220,5550,0,33,37,3,219,83249
"1734089150","8","","Aggregated",57.70,0.00,36,46,54,59,77,96,120,160,220,220,220,220,5598,0,33,37,3,219,83409
"1734089151","8","","Aggregated",57.70,0.00,36,47,54,59,77,100,120,160,220,220,220,220,5649,0,33,37,3,219,83599
"1734089152","8","","Aggregated",57.80,0.00,36,47,53,59,77,96,120,160,220,220,220,220,5711,0,33,37,3,219,83514
"1734089153","8","","Aggregated",57.80,0.00,36,46,52,58,75,96,120,130,210,210,210,210,5774,0,33,37,3,219,83607
"1734089154","8","","Aggregated",57.40,0.00,37,47,52,57,73,89,110,130,210,210,210,210,5836,0,33,37,3,219,83667
"1734089155","8","","Aggregated",57.20,0.00,37,47,53,58,73,94,110,120,180,180,180,180,5889,0,34,37,3,219,83827
"1734089156","8","","Aggregated",56.70,0.00,38,49,54,59,75,95,110,120,180,180,180,180,5944,0,34,37,3,219,83786
"1734089157","8","","Aggregated",56.60,0.00,38,49,54,59,76,95,110,120,170,170,170,170,6014,0,34,37,3,219,83796
"1734089158","8","","Aggregated",57.20,0.00,36,48,53,58,74,94,110,120,170,170,170,170,6070,0,34,37,3,219,83688
"1734089159","8","","Aggregated",56.70,0.00,37,48,53,58,74,90,110,120,170,170,170,170,6130,0,34,37,3,219,83724
"1734089160","8","","Aggregated",56.80,0.00,36,48,53,58,73,94,110,120,170,170,170,170,6181,0,34,37,3,219,83781
"1734089161","8","","Aggregated",57.70,0.00,38,49,54,58,73,89,110,120,170,170,170,170,6217,0,34,37,3,219,83969
"1734089162","8","","Aggregated",57.40,0.00,37,49,55,60,74,97,110,130,190,190,190,190,6269,0,34,37,3,219,84044
"1734089163","8","","Aggregated",57.20,0.00,36,49,55,60,74,97,110,130,190,190,190,190,6330,0,34,37,3,219,83944
"1734089164","8","","Aggregated",55.90,0.00,35,48,55,60,80,99,120,130,190,190,190,190,6388,0,34,37,3,219,84048
"1734089165","8","","Aggregated",55.50,0.00,35,47,53,59,73,97,120,140,190,190,190,190,6442,0,34,37,3,219,84099
"1734089166","8","","Aggregated",55.90,0.00,35,47,54,59,75,98,120,140,210,210,210,210,6503,0,34,37,3,219,84294
"1734089167","8","","Aggregated",54.90,0.00,35,47,54,60,75,97,120,140,210,210,210,210,6570,0,34,37,3,219,84217
"1734089168","8","","Aggregated",55.50,0.00,35,48,55,60,76,100,120,140,210,210,210,210,6624,0,34,37,3,219,84203
"1734089169","8","","Aggregated",56.00,0.00,35,48,55,61,77,100,130,140,210,210,210,210,6679,0,34,37,3,219,84359
"1734089170","8","","Aggregated",55.70,0.00,35,48,55,60,76,100,130,140,210,210,210,210,6733,0,34,37,3,219,84403
"1734089171","8","","Aggregated",54.60,0.00,33,45,53,57,73,96,120,130,210,210,210,210,6799,0,34,37,3,219,84271
"1734089172","8","","Aggregated",54.70,0.00,33,44,52,56,71,89,110,130,210,210,210,210,6865,0,34,37,3,219,84215
"1734089173","8","","Aggregated",55.40,0.00,33,45,52,56,72,88,120,130,210,210,210,210,6918,0,34,37,3,219,84307
"1734089174","8","","Aggregated",58.40,0.00,33,45,53,58,72,87,120,130,210,210,210,210,6974,0,34,37,3,219,84420
"1734089175","8","","Aggregated",58.50,0.00,33,44,52,57,72,87,110,130,210,210,210,210,7038,0,34,37,3,219,84441
"1734089176","8","","Aggregated",57.90,0.00,32,44,50,56,69,85,110,130,170,170,170,170,7104,0,34,37,3,219,84381
"1734089177","8","","Aggregated",58.60,0.00,32,43,50,56,72,87,110,130,200,200,200,200,7152,0,34,37,3,219,84492
"1734089178","8","","Aggregated",58.50,0.00,32,43,50,54,68,86,110,130,200,200,200,200,7206,0,34,37,3,219,84464
"1734089179","8","","Aggregated",59.30,0.00,32,43,50,55,68,85,120,130,230,230,230,230,7255,0,34,37,3,230,84451
"1734089180","8","","Aggregated",57.70,0.00,32,43,50,56,75,100,160,190,450,450,450,450,7303,0,34,37,3,450,84421
"1734089181","8","","Aggregated",57.60,0.00,33,44,53,62,85,130,230,420,940,940,940,940,7328,0,34,38,3,937,84437
"1734089182","8","","Aggregated",57.20,0.00,34,47,57,66,110,210,450,660,1000,1000,1000,1000,7344,0,34,39,3,1032,84532
"1734089183","8","","Aggregated",56.40,0.00,34,48,60,68,130,300,580,660,1000,1000,1000,1000,7390,0,34,39,3,1032,84485
"1734089184","8","","Aggregated",51.70,0.00,34,47,57,68,120,300,580,660,1000,1000,1000,1000,7447,0,34,39,3,1032,84395
"1734089185","8","","Aggregated",47.30,0.00,34,47,57,66,130,300,580,660,1000,1000,1000,1000,7500,0,34,39,3,1032,84360
"1734089186","8","","Aggregated",46.60,0.00,35,50,61,72,130,310,600,660,1000,1000,1000,1000,7548,0,34,39,3,1032,84387
"1734089188","8","","Aggregated",46.50,0.00,37,54,63,73,160,390,610,810,1000,1000,1000,1000,7605,0,34,39,3,1032,84464
"1734089189","8","","Aggregated",45.90,0.00,37,53,63,71,130,390,610,810,1000,1000,1000,1000,7656,0,34,39,3,1032,84443
"1734089190","8","","Aggregated",43.80,0.00,36,53,63,70,110,330,610,810,1000,1000,1000,1000,7707,0,34,39,3,1032,84530
"1734089191","8","","Aggregated",44.50,0.00,35,50,58,65,85,130,580,630,1000,1000,1000,1000,7766,0,34,39,3,1032,84537
"1734089192","8","","Aggregated",44.80,0.00,33,47,53,58,75,94,130,500,630,630,630,630,7834,0,34,39,3,1032,84328
"1734089193","8","","Aggregated",45.70,0.00,33,46,53,56,70,82,100,110,150,150,150,150,7891,0,34,39,3,1032,84265
"1734089194","8","","Aggregated",50.50,0.00,36,47,54,59,73,86,110,130,180,180,180,180,7941,0,34,39,3,1032,84407
"1734089195","8","","Aggregated",54.60,0.00,36,48,54,59,73,87,110,120,180,180,180,180,7996,0,34,39,3,1032,84494
"1734089196","8","","Aggregated",54.60,0.00,33,47,54,59,74,93,110,110,180,180,180,180,8057,0,34,39,3,1032,84372
"1734089197","8","","Aggregated",54.70,0.00,32,45,52,57,74,94,110,120,180,180,180,180,8113,0,34,39,3,1032,84427
"1734089198","8","","Aggregated",55.10,0.00,33,45,53,57,73,93,110,130,180,180,180,180,8176,0,34,39,3,1032,84442
"1734089199","8","","Aggregated",56.30,0.00,33,45,52,56,70,91,110,120,180,180,180,180,8239,0,34,39,3,1032,84402
"1734089200","8","","Aggregated",56.20,0.00,33,45,53,57,72,91,110,130,180,180,180,180,8298,0,34,39,3,1032,84564
"1734089201","8","","Aggregated",57.60,0.00,35,46,55,58,76,93,110,130,180,180,180,180,8353,0,34,39,3,1032,84623
"1734089202","8","","Aggregated",58.30,0.00,36,47,55,59,79,95,120,140,180,180,180,180,8409,0,34,39,3,1032,84711
"1734089203","8","","Aggregated",58.20,0.00,35,47,54,58,77,93,110,120,170,170,170,170,8458,0,34,39,3,1032,84847
"1734089204","8","","Aggregated",57.00,0.00,35,47,53,56,75,91,110,120,170,170,170,170,8519,0,34,39,3,1032,84769
"1734089205","8","","Aggregated",56.10,0.00,38,48,54,56,76,91,120,120,170,170,170,170,8581,0,34,39,3,1032,84790
"1734089206","8","","Aggregated",57.60,0.00,38,48,53,56,77,91,120,130,170,170,170,170,8638,0,34,39,3,1032,84806
"1734089207","8","","Aggregated",58.00,0.00,38,49,54,57,82,100,130,150,370,370,370,370,8682,0,34,39,3,1032,84836
"1734089208","8","","Aggregated",57.90,0.00,40,50,56,62,89,120,170,210,460,460,460,460,8711,0,34,39,3,1032,84836
"1734089209","8","","Aggregated",56.50,0.00,40,50,56,63,110,160,350,460,1200,1200,1200,1200,8736,0,34,40,3,1192,84898
"1734089210","8","","Aggregated",54.00,0.00,40,51,59,70,120,180,460,680,1200,1200,1200,1200,8747,0,34,40,3,1192,84922
"1734089211","8","","Aggregated",49.90,0.00,43,53,64,84,140,330,830,1000,1700,1700,1700,1700,8787,0,34,41,3,1716,84996
"1734089212","8","","Aggregated",45.60,0.00,42,52,64,82,140,330,830,1000,1700,1700,1700,1700,8843,0,34,41,3,1716,84990
"1734089213","8","","Aggregated",43.30,0.00,42,54,65,78,140,330,830,1000,1700,1700,1700,1700,8896,0,34,41,3,1716,84995
"1734089214","8","","Aggregated",43.20,0.00,41,54,66,78,160,350,830,1000,1700,1700,1700,1700,8949,0,34,41,3,1716,85058
"1734089215","8","","Aggregated",43.50,0.00,41,54,67,77,160,350,830,1000,1700,1700,1700,1700,9012,0,34,41,3,1716,85013
"1734089216","8","","Aggregated",42.50,0.00,41,53,64,74,130,330,830,1000,1700,1700,1700,1700,9072,0,34,41,3,1716,84992
"1734089217","8","","Aggregated",42.20,0.00,39,50,58,68,96,200,680,1000,1700,1700,1700,1700,9129,0,34,41,3,1716,84914
"1734089218","8","","Aggregated",42.50,0.00,37,48,55,60,82,130,570,880,1700,1700,1700,1700,9187,0,34,41,3,1716,84839
"1734089219","8","","Aggregated",43.90,0.00,36,47,54,58,77,97,200,670,1700,1700,1700,1700,9245,0,34,41,3,1716,84814
"1734089220","8","","Aggregated",46.80,0.00,35,46,53,57,72,85,100,110,160,160,160,160,9301,0,34,41,3,1716,84823
"1734089221","8","","Aggregated",49.90,0.00,34,46,53,57,73,85,100,110,160,160,160,160,9361,0,34,41,3,1716,84835
"1734089222","8","","Aggregated",53.80,0.00,34,45,52,56,74,86,100,110,160,160,160,160,9416,0,34,41,3,1716,84778
"1734089223","8","","Aggregated",55.90,0.00,34,45,51,56,75,86,100,110,170,170,170,170,9485,0,34,41,3,1716,84915
"1734089224","8","","Aggregated",56.90,0.00,34,45,51,55,73,86,100,110,170,170,170,170,9533,0,34,41,3,1716,84930
"1734089225","8","","Aggregated",57.60,0.00,35,46,53,57,74,86,100,110,170,170,170,170,9592,0,34,41,3,1716,84977
"1734089226","8","","Aggregated",58.10,0.00,35,46,53,57,74,86,100,110,170,170,170,170,9653,0,34,41,3,1716,84957
"1734089227","8","","Aggregated",57.60,0.00,35,46,53,57,74,86,100,110,170,170,170,170,9706,0,34,41,3,1716,84972
"1734089228","8","","Aggregated",58.20,0.00,35,46,54,58,74,86,100,110,170,170,170,170,9771,0,34,40,3,1716,85037
"1734089229","8","","Aggregated",57.90,0.00,36,46,55,58,74,85,100,110,170,170,170,170,9829,0,34,40,3,1716,85119
"1734089230","8","","Aggregated",57.50,0.00,36,46,54,58,74,84,100,110,170,170,170,170,9886,0,34,40,3,1716,85118
"1734089231","8","","Aggregated",58.00,0.00,36,46,55,59,74,86,100,110,170,170,170,170,9944,0,34,40,3,1716,85197
"1734089232","8","","Aggregated",58.30,0.00,36,46,55,59,72,85,100,110,170,170,170,170,10005,0,34,40,3,1716,85288
"1734089233","8","","Aggregated",58.30,0.00,36,48,56,59,73,86,100,110,150,150,150,150,10067,0,34,40,3,1716,85357
"1734089234","8","","Aggregated",58.00,0.00,34,45,54,58,72,85,100,120,160,160,160,160,10130,0,34,40,3,1716,85210
"1734089235","8","","Aggregated",58.30,0.00,34,46,55,58,73,87,110,120,200,200,200,200,10192,0,34,40,3,1716,85342
"1734089236","8","","Aggregated",57.80,0.00,34,47,55,59,74,89,110,140,200,200,200,200,10246,0,34,40,3,1716,85362
"1734089237","8","","Aggregated",59.70,0.00,34,47,55,60,81,100,150,190,380,380,380,380,10290,0,34,41,3,1716,85342
"1734089238","8","","Aggregated",58.50,0.00,34,48,57,64,88,130,190,320,630,630,630,630,10310,0,34,41,3,1716,85392
"1734089239","8","","Aggregated",57.80,0.00,34,49,59,69,110,190,470,630,1800,1800,1800,1800,10333,0,34,41,3,1765,85450
"1734089240","8","","Aggregated",55.30,0.00,36,52,67,76,150,310,540,630,1800,1800,1800,1800,10360,0,34,42,3,1765,85413
"1734089241","8","","Aggregated",51.20,0.00,36,52,67,79,170,370,550,680,1800,1800,1800,1800,10419,0,34,42,3,1765,85450
"1734089242","8","","Aggregated",48.00,0.00,35,50,67,80,170,370,550,680,1800,1800,1800,1800,10479,0,34,42,3,1765,85528
"1734089243","8","","Aggregated",47.60,0.00,38,55,71,83,150,350,550,680,1800,1800,1800,1800,10545,0,34,42,3,1765,85706
"1734089244","8","","Aggregated",47.00,0.00,40,56,70,84,150,350,550,680,1800,1800,1800,1800,10611,0,34,42,3,1765,85795
"1734089245","8","","Aggregated",46.80,0.00,39,53,67,84,150,350,550,680,1800,1800,1800,1800,10667,0,34,42,3,1765,85771
"1734089246","8","","Aggregated",47.80,0.00,39,52,64,76,140,350,540,680,1800,1800,1800,1800,10723,0,34,42,3,1765,85787
"1734089247","8","","Aggregated",46.60,0.00,39,52,62,72,120,280,540,680,1800,1800,1800,1800,10779,0,34,42,3,1765,85897
"1734089248","8","","Aggregated",47.00,0.00,36,49,57,63,95,140,390,490,830,830,830,830,10842,0,34,42,3,1765,85831
"1734089249","8","","Aggregated",48.20,0.00,36,47,54,60,82,110,170,390,830,830,830,830,10891,0,34,42,3,1765,85852
"1734089250","8","","Aggregated",50.30,0.00,36,46,54,58,76,92,110,120,170,170,170,170,10940,0,34,42,3,1765,85849
"1734089251","8","","Aggregated",53.90,0.00,36,47,54,59,76,89,110,120,170,170,170,170,10993,0,34,42,3,1765,85900
"1734089252","8","","Aggregated",56.50,0.00,36,47,53,58,75,87,110,120,170,170,170,170,11054,0,34,42,3,1765,85898
"1734089253","8","","Aggregated",56.50,0.00,35,46,53,58,74,86,110,120,200,200,200,200,11102,0,34,42,3,1765,85963
"1734089254","8","","Aggregated",56.40,0.00,36,46,53,59,76,87,110,130,200,200,200,200,11162,0,34,42,3,1765,85981
"1734089255","8","","Aggregated",56.00,0.00,35,46,52,58,71,84,110,130,200,200,200,200,11228,0,34,42,3,1765,85873
"1734089256","8","","Aggregated",55.00,0.00,33,45,51,56,72,85,110,140,200,200,200,200,11290,0,34,42,3,1765,85815
"1734089257","8","","Aggregated",55.10,0.00,33,44,51,56,69,82,110,140,200,200,200,200,11348,0,34,42,3,1765,85762
"1734089258","8","","Aggregated",56.10,0.00,32,43,50,55,71,84,100,140,200,200,200,200,11415,0,34,42,3,1765,85761
"1734089259","8","","Aggregated",56.30,0.00,32,43,49,54,72,84,110,140,200,200,200,200,11470,0,34,41,3,1765,85685
"1734089260","8","","Aggregated",56.40,0.00,32,43,50,56,74,87,110,140,200,200,200,200,11531,0,34,41,3,1765,85792
"1734089261","8","","Aggregated",56.90,0.00,32,42,48,54,72,90,110,140,200,200,200,200,11581,0,34,41,3,1765,85773
"1734089262","8","","Aggregated",57.60,0.00,33,43,49,54,70,90,110,140,180,180,180,180,11628,0,34,41,3,1765,85834
